id,time,lat,lon,depth,mag,place
4229,2005-07-26T03:32:19.000Z,40.017,12.694,514.2,5,Tyrrhenian Sea
4230,2005-07-25T16:02:07.570Z,71.111,-7.432,10,5.5,Jan Mayen Island region
4231,2005-07-25T04:38:24.200Z,37.37,21.01,26,4.7,southern Greece
4232,2005-07-25T03:06:58.310Z,47.806,16.28,12.1,4.1,Austria
4233,2005-07-25T02:34:05.500Z,41.87,21.894,10,4,Macedonia
4234,2005-07-24T11:36:10.460Z,37.007,35.94,10,4.1,central Turkey
4235,2005-07-23T13:09:27.100Z,35.01,24.68,24,4.6,Crete - Greece
4236,2005-07-23T01:33:15.430Z,34.441,22.037,30,4.4,central Mediterranean Sea
4237,2005-07-20T19:54:04.860Z,36.867,0.667,10,5,northern Algeria
4238,2005-07-19T08:04:42.240Z,36.247,-11.402,5,4.3,Azores-Cape St. Vincent Ridge
4239,2005-07-19T03:31:57.200Z,51.603,16.067,5,4.4,Poland
4240,2005-07-18T04:02:52.700Z,35.06,26.41,8,4.2,Crete - Greece
4241,2005-07-15T15:23:47.300Z,44.225,12.104,22.2,4,northern Italy
4242,2005-07-15T15:17:18.000Z,44.207,12.117,22.8,4.2,northern Italy
4243,2005-07-15T15:02:48.880Z,52.927,8.622,10,4,Germany
4244,2005-07-13T03:59:24.550Z,51.64,16.034,5,4.1,Poland
4245,2005-07-11T17:20:31.700Z,36.48,28.11,58,4.1,Dodecanese Islands - Greece
4246,2005-07-10T13:10:12.160Z,42.389,19.812,4.4,5.2,Albania
4247,2005-07-10T12:25:55.000Z,37.93,20.72,8,4,Ionian Sea
4248,2005-07-09T12:48:08.150Z,71.621,-2.962,10,4.4,Jan Mayen Island region
4249,2005-07-08T18:08:22.500Z,35.2,27.12,17,4.1,Dodecanese Islands - Greece
4250,2005-07-07T19:33:12.120Z,40.329,37.209,10,4,central Turkey
4251,2005-07-07T19:05:09.780Z,40.39,37.312,10,4.1,central Turkey
4252,2005-07-07T11:45:09.100Z,36.41,23.14,26,4.3,southern Greece
4253,2005-07-07T04:11:42.040Z,35.714,-0.717,0,4.3,northern Algeria
4254,2005-07-06T18:08:03.830Z,68.797,-16.934,10,4.6,Iceland region
4255,2005-07-06T08:24:41.950Z,69.004,-16.637,10,5.6,Jan Mayen Island region
4256,2005-07-05T23:20:18.770Z,68.832,-17.495,10,4.3,Iceland region
4257,2005-07-05T10:29:25.100Z,36.534,27.068,139.9,4.6,Dodecanese Islands - Greece
4258,2005-07-05T08:21:48.990Z,36.958,3.788,10,4.5,northern Algeria
4259,2005-07-04T21:33:05.440Z,39.123,36.04,5,4.2,central Turkey
4260,2005-07-03T23:44:42.760Z,42.681,17.37,5,4.5,Adriatic Sea
4261,2005-07-03T22:39:22.200Z,35.11,27.26,21,4.7,Dodecanese Islands - Greece
4262,2005-07-03T16:15:27.500Z,36.03,27.02,13,4.1,Dodecanese Islands - Greece
4263,2005-07-02T17:35:20.940Z,35.012,27.313,56.8,4.3,Dodecanese Islands - Greece
4264,2005-07-02T12:58:07.920Z,35.758,-3.497,0,4.3,Strait of Gibraltar
4265,2005-07-02T07:42:48.890Z,36.831,3.447,10,4.1,northern Algeria
4266,2005-07-02T01:09:24.510Z,37.77,26.731,10,4,Dodecanese Islands - Greece
4267,2005-06-30T01:19:22.890Z,36.686,-1.565,5.1,4.6,western Mediterranean Sea
4268,2005-06-27T03:02:19.860Z,36.147,11.527,14.1,4.2,Tunisia
4269,2005-06-23T22:44:16.700Z,37.76,26.7,19,4.2,Dodecanese Islands - Greece
4270,2005-06-22T19:41:37.040Z,46.971,-2.198,10,4.3,Bay of Biscay
4271,2005-06-22T10:17:56.700Z,35.17,23.17,59,4.1,Crete - Greece
4272,2005-06-21T23:06:34.100Z,37.18,20.79,18,4.2,Ionian Sea
4273,2005-06-20T19:50:04.000Z,39.724,29.125,14.5,4.2,western Turkey
4274,2005-06-18T22:55:20.220Z,38.863,21.244,53.1,4.1,Greece
4275,2005-06-18T16:13:50.200Z,38.85,21.24,25,4.4,Greece
4276,2005-06-18T15:16:42.410Z,45.714,26.695,138.7,5,Romania
4277,2005-06-18T04:28:38.080Z,36.271,-10.403,0,4.5,Azores-Cape St. Vincent Ridge
4278,2005-06-17T03:52:29.830Z,51.626,16.043,5,4.4,Poland
4279,2005-06-15T10:20:01.300Z,35.132,-8.531,10,4.5,west of Gibraltar
4280,2005-06-15T04:07:49.310Z,36.727,-5.601,41.7,4.4,Strait of Gibraltar
4281,2005-06-14T07:31:48.180Z,35.059,24.077,20.7,4.6,Crete - Greece
4282,2005-06-12T07:34:52.400Z,36.87,23.71,85,4.1,southern Greece
4283,2005-06-11T03:38:54.740Z,40.583,19.615,5,4.4,Albania
4284,2005-06-09T15:23:09.440Z,36.636,5.062,10,4,northern Algeria
4285,2005-06-07T09:35:34.370Z,34.348,26.494,41.6,4,Crete - Greece
4286,2005-06-06T20:45:19.540Z,38.621,-13.073,0,4.3,Azores-Cape St. Vincent Ridge
4287,2005-06-05T04:18:47.810Z,44.668,9.413,10,4,northern Italy
4288,2005-06-01T18:53:44.200Z,35.85,25.26,21,4.2,Crete - Greece
4289,2005-05-31T21:02:53.860Z,36.21,2.835,13.7,4,northern Algeria
4290,2005-05-31T08:39:53.500Z,35.62,27.18,21,4,Dodecanese Islands - Greece
4291,2005-05-30T09:20:08.500Z,34.46,26.09,34,4.7,Crete - Greece
4292,2005-05-29T08:55:35.800Z,38.26,22.73,104,4.8,Greece
4293,2005-05-27T15:13:17.450Z,36.875,-8.567,34.1,4.3,west of Gibraltar
4294,2005-05-27T01:16:39.000Z,35.28,27.71,20,4.3,Dodecanese Islands - Greece
4295,2005-05-26T22:19:42.190Z,34.721,-5.897,17.5,4,Morocco
4296,2005-05-26T11:00:02.480Z,36.167,-11.799,10,4.3,Azores-Cape St. Vincent Ridge
4297,2005-05-24T16:33:12.800Z,37.217,-13.803,0,4.3,Azores-Cape St. Vincent Ridge
4298,2005-05-24T05:50:54.900Z,37.57,20.88,18,4.1,Ionian Sea
4299,2005-05-23T21:27:55.470Z,36.489,-7.684,25,4.3,Strait of Gibraltar
4300,2005-05-21T04:09:50.540Z,35.379,-1.181,19,4.4,northern Algeria
4301,2005-05-19T23:19:56.060Z,42.721,18.948,22,4.2,Montenegro
4302,2005-05-17T22:24:13.800Z,36.7,21.71,26,4.2,southern Greece
4303,2005-05-16T14:24:10.000Z,35.97,29.71,34,4.2,eastern Mediterranean Sea
4304,2005-05-16T04:26:57.480Z,35.92,29.66,45.3,4.4,eastern Mediterranean Sea
4305,2005-05-15T10:54:30.540Z,38.603,30.872,22.1,4.2,western Turkey
4306,2005-05-15T03:09:55.700Z,37.97,22.58,99,4.2,southern Greece
4307,2005-05-14T23:46:50.530Z,35.687,31.582,69.2,5.1,Cyprus region
4308,2005-05-14T18:00:28.700Z,37.33,20.7,16,4.4,Ionian Sea
4309,2005-05-14T17:48:26.560Z,36.034,31.068,10,4.1,western Turkey
4310,2005-05-14T04:03:34.300Z,37.252,-13.386,0,4.3,Azores-Cape St. Vincent Ridge
4311,2005-05-14T01:53:20.660Z,45.684,26.437,148.9,5.2,Romania
4312,2005-05-14T01:47:11.210Z,36.195,1.661,0,4,northern Algeria
4313,2005-05-13T22:30:29.700Z,38,26.68,12,4,near the coast of western Turkey
4314,2005-05-12T09:25:41.040Z,40.425,37.431,10.6,4.9,central Turkey
4315,2005-05-12T09:00:01.520Z,40.415,37.385,10,4.6,central Turkey
4316,2005-05-12T01:38:05.600Z,47.3,7.7,25,4.2,Switzerland
4317,2005-05-11T10:05:02.500Z,39.41,20.62,19,4.1,Greece-Albania border region
4318,2005-05-10T05:27:16.100Z,36.767,-10.566,6.6,4,Azores-Cape St. Vincent Ridge
4319,2005-05-09T06:53:54.750Z,45.463,26.334,135.8,4.1,Romania
4320,2005-05-07T20:59:28.900Z,36.714,-9.737,18.7,4,west of Gibraltar
4321,2005-05-03T00:52:33.040Z,34.25,25.184,39.1,4.1,Crete - Greece
4322,2005-05-02T21:30:49.100Z,35.85,25.26,17,4.2,Crete - Greece
4323,2005-05-01T21:36:05.100Z,34.82,25.52,23,4.1,Crete - Greece
4324,2005-05-01T20:46:40.010Z,35.011,25.134,10,4.1,Crete - Greece
4325,2005-04-30T19:00:41.880Z,39.097,20.022,5.3,4,Greece-Albania border region
4326,2005-04-29T22:28:09.550Z,40.663,34.85,31.9,4.8,central Turkey
4327,2005-04-26T23:13:53.900Z,39.3,21.14,26,4.1,Greece
4328,2005-04-24T21:18:49.920Z,36.769,3.396,10,4.1,northern Algeria
4329,2005-04-24T18:34:01.750Z,45.57,14.245,10,4.4,Slovenia
4330,2005-04-23T19:11:43.420Z,39.574,16.927,10,4,southern Italy
4331,2005-04-21T18:35:46.200Z,34.64,24.97,16,4,Crete - Greece
4332,2005-04-21T13:28:59.410Z,36.857,-11.019,9.7,4.1,Azores-Cape St. Vincent Ridge
4333,2005-04-20T07:52:39.000Z,40.83,22.9,24,4.1,Greece
4334,2005-04-20T04:08:56.580Z,51.585,16.072,5,4.3,Poland
4335,2005-04-19T07:42:00.870Z,44.818,9.786,0.6,4.2,northern Italy
4336,2005-04-18T10:59:18.860Z,44.707,9.349,0.1,4.9,northern Italy
4337,2005-04-18T06:42:50.700Z,45.93,-1.31,10,5.2,France
4338,2005-04-17T04:50:09.020Z,36.906,-13.16,19.2,4.1,Azores-Cape St. Vincent Ridge
4339,2005-04-17T00:32:27.600Z,36.57,26.44,5,4,Dodecanese Islands - Greece
4340,2005-04-16T23:44:52.530Z,35.235,32.54,42,4.3,Cyprus region
4341,2005-04-16T11:23:40.540Z,39.634,14.94,324.6,4.4,Tyrrhenian Sea
4342,2005-04-13T05:27:19.880Z,38.985,-11.264,10,4.1,Azores-Cape St. Vincent Ridge
4343,2005-04-09T19:28:20.600Z,40.41,25.97,29,4,Aegean Sea
4344,2005-04-04T18:59:07.010Z,45.385,26.48,115.5,4.2,Romania
4345,2005-04-04T17:07:55.000Z,45.92,-1.43,10,4.2,France
4346,2005-03-31T14:35:08.450Z,35.507,25.862,9.9,4.1,Crete - Greece
4347,2005-03-29T20:37:49.760Z,36.716,3.149,0,4,northern Algeria
4348,2005-03-27T22:06:45.320Z,36.186,-17.623,8.9,4.3,Azores-Cape St. Vincent Ridge
4349,2005-03-24T18:25:21.100Z,67.973,-18.634,10,4.2,Iceland region
4350,2005-03-24T03:27:08.060Z,50.628,-22.911,10,4.3,North Atlantic Ocean
4351,2005-03-24T00:40:19.090Z,34.931,-2.99,2.6,4.1,Morocco
4352,2005-03-23T01:03:03.910Z,36.361,-5.905,43.9,4.1,Strait of Gibraltar
4353,2005-03-22T18:30:14.300Z,39.78,19.88,12,4.1,Greece-Albania border region
4354,2005-03-22T16:14:28.330Z,34.903,-2.96,0,4.2,Morocco
4355,2005-03-22T09:03:13.000Z,34.929,-2.978,3.5,4.1,Morocco
4356,2005-03-22T08:46:15.290Z,34.319,-4.112,19,4.3,Morocco
4357,2005-03-21T17:55:16.830Z,35.806,-17.514,10,4.4,Azores-Cape St. Vincent Ridge
4358,2005-03-21T05:47:05.410Z,35.49,25.815,10,4,Crete - Greece
4359,2005-03-20T19:20:18.100Z,37.52,22.02,9,4.1,southern Greece
4360,2005-03-20T00:51:01.600Z,37.48,22.01,19,4,southern Greece
4361,2005-03-19T17:11:27.780Z,36.7,5.21,6.6,4,northern Algeria
4362,2005-03-18T20:58:15.880Z,51.589,15.999,5,4.1,Poland
4363,2005-03-18T15:43:01.520Z,45.566,27.795,11.5,4.4,Romania
4364,2005-03-16T15:33:41.500Z,35.4,27.05,74,4,Dodecanese Islands - Greece
4365,2005-03-15T17:19:16.730Z,37.109,-10.923,0,4,Azores-Cape St. Vincent Ridge
4366,2005-03-14T00:13:23.000Z,36.618,-11.074,0,4.1,Azores-Cape St. Vincent Ridge
4367,2005-03-13T01:31:18.360Z,44.91,37.254,10,4.4,Caucasus region - Russia
4368,2005-03-11T11:05:23.160Z,42.387,19.912,10,4.5,Albania
4369,2005-03-09T20:42:16.860Z,35.119,21.106,30,4.5,central Mediterranean Sea
4370,2005-03-09T18:23:42.500Z,35.22,5.615,10,4.6,northern Algeria
4371,2005-03-09T08:18:52.630Z,35.344,21.386,30,4,central Mediterranean Sea
4372,2005-03-09T08:11:42.060Z,35.437,21.383,34.5,4.5,central Mediterranean Sea
4373,2005-03-07T20:14:40.900Z,36.18,21.85,36,4.5,southern Greece
4374,2005-03-07T03:37:57.750Z,36.453,-10.815,0,4.6,Azores-Cape St. Vincent Ridge
4375,2005-03-06T22:32:49.080Z,45.62,26.502,146.1,4,Romania
4376,2005-03-06T07:00:13.320Z,36.863,-9.614,0,4,west of Gibraltar
4377,2005-03-04T05:04:44.030Z,35.948,-13.737,0,4.2,Azores-Cape St. Vincent Ridge
4378,2005-03-03T18:04:59.110Z,36.875,-11.083,0,4.7,Azores-Cape St. Vincent Ridge
4379,2005-03-03T07:19:33.400Z,45.548,26.712,113.8,4.5,Romania
4380,2005-03-02T04:02:35.600Z,38.635,15.485,221.4,4.4,Sicily - Italy
4381,2005-02-24T02:14:17.800Z,34.83,23.6,40,4,Crete - Greece
4382,2005-02-23T21:23:35.460Z,36.208,-7.717,35.8,4.1,Strait of Gibraltar
4383,2005-02-23T20:15:22.470Z,34.914,24.719,10,4.2,Crete - Greece
4384,2005-02-23T05:11:28.950Z,36.581,-11.401,10,4.1,Azores-Cape St. Vincent Ridge
4385,2005-02-21T00:33:18.950Z,35.976,22.615,47.2,4.1,central Mediterranean Sea
4386,2005-02-20T15:38:17.430Z,34.845,23.649,58,4.3,Crete - Greece
4387,2005-02-19T17:38:32.900Z,34.05,21.74,10,4.2,central Mediterranean Sea
4388,2005-02-18T06:19:34.800Z,34.45,25.64,41,4.1,Crete - Greece
4389,2005-02-18T04:50:27.420Z,34.986,-3,4.4,4.3,Morocco
4390,2005-02-14T23:37:01.920Z,45.398,22.435,20.9,4.2,Romania
4391,2005-02-13T05:19:42.750Z,47.701,26.683,4.7,4.1,Romania
4392,2005-02-13T00:23:30.020Z,36.847,-11.38,40.2,4.4,Azores-Cape St. Vincent Ridge
4393,2005-02-12T12:13:45.070Z,39.917,19.699,0,4.4,Greece-Albania border region
4394,2005-02-12T01:47:19.700Z,38.61,23.55,18,4.1,Greece
4395,2005-02-08T16:38:29.670Z,34.441,26.497,36.3,4.5,Crete - Greece
4396,2005-02-07T20:46:26.440Z,36.225,10.874,10,5.1,Tunisia
4397,2005-02-07T20:05:37.470Z,36.097,10.907,10,4.7,Tunisia
4398,2005-02-07T00:13:09.000Z,51.57,16.08,5,4.3,Poland
4399,2005-02-05T22:04:29.700Z,39.11,20.64,5,4.1,Greece-Albania border region
4400,2005-02-05T21:53:51.100Z,37.363,-13.854,0.8,4.3,Azores-Cape St. Vincent Ridge
4401,2005-02-03T16:08:37.140Z,36.683,-11.212,19.1,4.6,Azores-Cape St. Vincent Ridge
4402,2005-02-03T11:40:32.650Z,37.825,-1.837,8.4,4.3,Spain
4403,2005-02-02T02:09:16.000Z,43.156,15.428,10,4.2,Adriatic Sea
4404,2005-02-01T05:28:31.200Z,43.345,-12.924,0,4.5,North Atlantic Ocean
4405,2005-01-31T20:29:08.350Z,65.895,-9.776,17.7,5.2,Norwegian Sea
4406,2005-01-31T10:44:49.800Z,39.656,16.883,5,4.1,southern Italy
4407,2005-01-31T01:05:33.560Z,37.535,20.155,31.9,5.7,Ionian Sea
4408,2005-01-30T16:23:48.430Z,35.806,29.63,10,5.3,eastern Mediterranean Sea
4409,2005-01-29T18:52:29.330Z,38.114,26.873,10,4.5,near the coast of western Turkey
4410,2005-01-29T07:41:31.000Z,37.91,-1.82,5,4.4,Spain
4411,2005-01-28T17:57:42.700Z,38.819,15.203,233.7,4.1,Sicily - Italy
4412,2005-01-28T14:00:39.860Z,71.493,-11.904,10,4.1,Jan Mayen Island region
4413,2005-01-28T09:40:42.840Z,37.253,4.059,0,4.1,western Mediterranean Sea
4414,2005-01-28T00:17:38.800Z,34.37,23.1,18,4.7,Crete - Greece
4415,2005-01-27T12:16:58.430Z,34.467,37.6,10,4.1,Syria
4416,2005-01-26T15:04:55.800Z,37.62,22.02,15,4,southern Greece
4417,2005-01-26T14:56:43.400Z,37.61,21.98,23,4,southern Greece
4418,2005-01-25T16:05:53.990Z,36.77,35.239,24.8,4.1,central Turkey
4419,2005-01-23T22:36:05.530Z,35.796,29.641,10,5.8,eastern Mediterranean Sea
4420,2005-01-23T20:54:56.470Z,36.91,27.85,10,4.1,Dodecanese Islands - Greece
4421,2005-01-22T19:53:30.300Z,34.14,26.07,27,4.3,Crete - Greece
4422,2005-01-21T13:54:38.200Z,34.544,32.056,25,4,Cyprus region
4423,2005-01-21T00:54:51.100Z,35.91,22.95,31,4.5,central Mediterranean Sea
4424,2005-01-20T23:27:34.990Z,38.657,27.135,17.8,4,western Turkey
4425,2005-01-20T05:51:33.780Z,39.753,6.998,10,4.3,western Mediterranean Sea
4426,2005-01-18T17:27:33.700Z,36.86,27.64,3,4.1,Dodecanese Islands - Greece
4427,2005-01-16T22:42:32.860Z,36.711,-11.758,0,4.2,Azores-Cape St. Vincent Ridge
4428,2005-01-16T00:43:38.990Z,36.142,-10.161,0,4.2,Azores-Cape St. Vincent Ridge
4429,2005-01-14T19:08:10.260Z,37.065,28.319,6.7,4.1,western Turkey
4430,2005-01-14T17:13:50.700Z,35.62,26.25,30,4,Crete - Greece
4431,2005-01-14T08:05:18.760Z,46.208,14.033,10,4.1,Slovenia
4432,2005-01-14T07:58:12.040Z,46.185,14.002,10,4.3,Slovenia
4433,2005-01-13T13:39:03.390Z,39.177,27.714,10,4.1,western Turkey
4434,2005-01-13T11:00:48.930Z,39.118,27.728,10,4.3,western Turkey
4435,2005-01-12T11:25:41.400Z,39.24,27.85,2,4,western Turkey
4436,2005-01-12T09:54:26.020Z,34.854,-2.947,0,4.1,Morocco
4437,2005-01-11T08:33:35.300Z,36.94,27.78,26,4.1,Dodecanese Islands - Greece
4438,2005-01-11T04:36:00.970Z,36.917,27.867,34.9,5.1,Dodecanese Islands - Greece
4439,2005-01-11T00:18:41.000Z,36.97,27.81,10,4.1,Dodecanese Islands - Greece
4440,2005-01-11T00:02:17.700Z,37.03,27.79,2,4,western Turkey
4441,2005-01-10T23:50:25.680Z,37.018,27.919,10,5,western Turkey
4442,2005-01-10T23:48:50.020Z,37.017,27.804,15.9,5.5,western Turkey
4443,2005-01-10T14:41:03.640Z,51.561,16.099,5,4.2,Poland
4444,2005-01-09T17:49:38.390Z,37.613,-15.931,0,4,Azores-Cape St. Vincent Ridge
4445,2005-01-08T14:18:54.900Z,37.18,21.09,16,4.3,southern Greece
4446,2005-01-07T04:30:11.960Z,51.599,16.085,5,4.4,Poland
4447,2005-01-06T04:09:06.880Z,37.689,-16.213,0,4.5,Azores-Cape St. Vincent Ridge
4448,2005-01-05T15:49:29.040Z,66.33,-17.569,10,4.3,Iceland region
4449,2005-01-04T07:26:24.730Z,36.682,-9.749,14.7,4,west of Gibraltar
4450,2005-01-04T00:50:51.900Z,35.895,-4.864,36.1,4,Strait of Gibraltar
4451,2005-01-03T21:44:28.900Z,37.64,23.33,123,4.5,southern Greece
4452,2005-01-03T11:34:16.100Z,36.678,-7.555,60,4.7,Strait of Gibraltar
4453,2004-12-31T13:59:59.900Z,37.11,28.24,18,4.1,western Turkey
4454,2004-12-30T07:35:35.500Z,39.12,22.29,98,4.4,Greece
4455,2004-12-30T01:43:12.500Z,37.068,28.264,5.4,4.1,western Turkey
4456,2004-12-29T22:22:19.750Z,40.365,32.935,5,4.2,central Turkey
4457,2004-12-29T06:54:06.150Z,37.255,-9.42,0,4.1,Portugal
4458,2004-12-29T05:33:54.160Z,35,-3.08,0,4.4,Morocco
4459,2004-12-28T20:34:12.770Z,36.996,28.267,16.2,4.5,Dodecanese Islands - Greece
4460,2004-12-28T15:37:55.900Z,37.08,28.23,20,4.3,western Turkey
4461,2004-12-26T08:05:40.000Z,36.19,27.26,14,4.6,Dodecanese Islands - Greece
4462,2004-12-25T20:22:19.460Z,34.493,32.071,36.5,4.2,Cyprus region
4463,2004-12-24T13:01:27.200Z,36.51,21.03,14,4,southern Greece
4464,2004-12-21T00:23:34.400Z,37.06,28.21,18,4.2,western Turkey
4465,2004-12-20T23:02:12.410Z,37.042,28.206,5,5.4,western Turkey
4466,2004-12-20T02:38:39.900Z,38,20.59,33,4,Ionian Sea
4467,2004-12-19T23:32:35.350Z,36.746,21.292,32.6,4.4,southern Greece
4468,2004-12-18T09:12:48.210Z,40.893,10.146,10,5.1,Tyrrhenian Sea
4469,2004-12-18T01:27:17.600Z,38.69,22.74,17,4,Greece
4470,2004-12-17T18:45:32.000Z,38.71,22.74,15,4.3,Greece
4471,2004-12-17T01:42:00.620Z,43.067,15.186,10,4.3,Adriatic Sea
4472,2004-12-16T17:22:01.000Z,34.222,-16.158,10,4.4,Madeira Islands - Portugal region
4473,2004-12-15T00:38:07.710Z,36.711,4.211,10,4.4,northern Algeria
4474,2004-12-14T22:24:20.470Z,39.792,36.75,6.4,4.1,central Turkey
4475,2004-12-14T10:03:15.740Z,40.24,34.356,8.5,4.1,central Turkey
4476,2004-12-13T22:10:15.700Z,36.691,3.178,0,4.4,northern Algeria
4477,2004-12-13T14:16:08.590Z,36.255,-10.001,10,5,Azores-Cape St. Vincent Ridge
4478,2004-12-12T11:52:32.600Z,40.83,10.16,10,4.3,Tyrrhenian Sea
4479,2004-12-12T09:07:18.260Z,34.887,-3.018,10,4,Morocco
4480,2004-12-12T00:53:19.290Z,40.545,32.948,5,4,central Turkey
4481,2004-12-11T21:03:20.830Z,39.201,21.655,13.3,4.4,Greece
4482,2004-12-11T20:01:37.000Z,35.07,22.86,5,4.1,central Mediterranean Sea
4483,2004-12-11T11:40:53.200Z,37.7,20.83,22,4.2,Ionian Sea
4484,2004-12-09T18:35:19.380Z,41.968,20.421,3.8,4.8,Albania
4485,2004-12-09T07:46:02.180Z,34.968,-3.077,1.8,4.3,Morocco
4486,2004-12-09T02:44:25.300Z,42.79,13.791,5,4.3,central Italy
4487,2004-12-08T14:02:39.640Z,36.287,-10.625,10,4.1,Azores-Cape St. Vincent Ridge
4488,2004-12-07T14:59:01.200Z,39.76,19.65,21,4.1,Greece-Albania border region
4489,2004-12-07T14:32:45.900Z,39.94,19.67,15,4.2,Greece-Albania border region
4490,2004-12-05T08:30:59.590Z,36.865,3.421,10,4.5,northern Algeria
4491,2004-12-05T03:20:39.370Z,34.932,-3.042,10,4.3,Morocco
4492,2004-12-05T01:52:37.200Z,48.115,8.077,10,4.8,Germany
4493,2004-12-04T15:42:09.490Z,34.959,-3.007,0,4.6,Morocco
4494,2004-12-04T15:04:30.310Z,35.002,-3.104,0,4.3,Strait of Gibraltar
4495,2004-12-04T13:16:28.680Z,34.925,-2.969,0,4.3,Morocco
4496,2004-12-04T12:09:35.450Z,34.972,-3.053,0,4,Morocco
4497,2004-12-04T10:30:00.520Z,35.036,-3.145,10,5.1,Strait of Gibraltar
4498,2004-12-04T02:16:11.300Z,43.082,15.459,10,4.5,Adriatic Sea
4499,2004-12-03T10:14:35.330Z,34.934,-3.022,0,4.4,Morocco
4500,2004-12-03T08:13:14.900Z,43.087,15.504,10,4.8,Adriatic Sea
4501,2004-12-03T07:33:02.590Z,34.977,-3.048,0.3,4,Morocco
4502,2004-12-02T18:25:38.540Z,49.465,19.895,5,4.2,Poland-Slovakia border region
4503,2004-12-02T18:21:36.420Z,34.961,-2.986,5.7,4.1,Morocco
4504,2004-12-02T17:50:45.030Z,35.028,-3.033,13.5,4.9,Strait of Gibraltar
4505,2004-12-02T15:51:48.030Z,39.256,27.963,11.3,4.3,western Turkey
4506,2004-12-01T17:42:24.790Z,36.848,3.448,10,4.5,northern Algeria
4507,2004-11-30T17:18:36.890Z,49.456,19.854,5,4.8,Poland-Slovakia border region
4508,2004-11-30T00:37:24.700Z,34.57,25.48,25,4.1,Crete - Greece
4509,2004-11-29T06:23:53.800Z,36.89,21.55,43,4.6,southern Greece
4510,2004-11-29T06:21:51.500Z,43.072,15.468,10,4.3,Adriatic Sea
4511,2004-11-29T01:08:10.800Z,43.069,15.361,10,4.4,Adriatic Sea
4512,2004-11-27T09:23:51.310Z,36.23,3.09,10,4.4,northern Algeria
4513,2004-11-27T08:33:38.700Z,39.201,-12.701,10,4.6,North Atlantic Ocean
4514,2004-11-26T20:04:38.000Z,35.46,22.34,7,4,central Mediterranean Sea
4515,2004-11-26T02:40:04.140Z,35.002,-4.585,33.1,4.2,Strait of Gibraltar
4516,2004-11-25T17:41:40.900Z,43.229,15.284,10,4.1,Adriatic Sea
4517,2004-11-25T17:37:02.700Z,43.215,15.344,10,4.1,Adriatic Sea
4518,2004-11-25T07:26:13.600Z,43.072,15.741,10,4.4,Adriatic Sea
4519,2004-11-25T06:21:19.780Z,43.167,15.364,21.9,5.3,Adriatic Sea
4520,2004-11-24T23:55:24.000Z,35.26,22.54,16,4,central Mediterranean Sea
4521,2004-11-24T22:59:40.050Z,45.626,10.559,17.2,5.1,northern Italy
4522,2004-11-24T05:16:00.300Z,34.9,-5.767,19,4,Morocco
4523,2004-11-23T04:12:46.960Z,40.963,19.566,20.9,4.3,Albania
4524,2004-11-23T02:59:17.600Z,40.2,20.67,11,4,Albania
4525,2004-11-23T02:26:16.350Z,40.324,20.629,15.4,5.5,Albania
4526,2004-11-22T19:13:32.900Z,38.48,25.57,27,4.5,Aegean Sea
4527,2004-11-18T00:21:59.200Z,35.93,21.84,6,4.2,central Mediterranean Sea
4528,2004-11-17T11:31:02.820Z,45.745,26.722,126.4,4.2,Romania
4529,2004-11-15T14:16:12.800Z,35.33,27.86,23,4.4,Dodecanese Islands - Greece
4530,2004-11-14T01:48:30.810Z,36.88,3.935,10,4.4,northern Algeria
4531,2004-11-10T16:42:33.150Z,36.659,27.97,15.6,4,Dodecanese Islands - Greece
4532,2004-11-06T01:08:13.120Z,51.513,16.053,5,4,Poland
4533,2004-11-05T20:22:30.360Z,38.485,15.636,177.5,4.2,Sicily - Italy
4534,2004-11-05T17:30:22.850Z,39.182,27.765,1.7,4.2,western Turkey
4535,2004-11-04T18:38:18.740Z,41.921,20.124,4.3,4,Albania
4536,2004-11-04T06:22:39.400Z,35.945,23.115,74.4,5.3,Crete - Greece
4537,2004-11-02T22:05:59.710Z,43.857,16.535,5,4.1,Croatia
4538,2004-11-01T20:11:11.910Z,64.383,-17.636,10,4,Iceland
4539,2004-10-31T09:08:03.040Z,42.997,17.77,10,4.3,Bosnia and Herzegovina
4540,2004-10-28T17:15:35.700Z,38.937,26.605,13.3,4,near the coast of western Turkey
4541,2004-10-27T20:34:36.810Z,45.787,26.622,95.8,5.9,Romania
4542,2004-10-26T13:18:13.100Z,36.1,28.2,51,4.1,Dodecanese Islands - Greece
4543,2004-10-25T16:16:20.980Z,36.26,3.844,0,4.2,northern Algeria
4544,2004-10-24T22:55:04.780Z,36.866,-11.167,0,4.4,Azores-Cape St. Vincent Ridge
4545,2004-10-24T21:39:43.800Z,35.09,23.4,17,4,Crete - Greece
4546,2004-10-24T19:56:15.040Z,45.563,26.38,155.9,4.3,Romania
4547,2004-10-20T19:22:19.700Z,37.017,3.174,10,4,western Mediterranean Sea
4548,2004-10-20T06:59:14.900Z,53.011,9.467,5.5,4.5,Germany
4549,2004-10-19T02:05:53.170Z,36.879,-9.479,22,4.1,west of Gibraltar
4550,2004-10-16T15:28:27.630Z,34.335,33.253,50,4.7,Cyprus region
4551,2004-10-11T12:22:06.700Z,34.62,24,31,4.3,Crete - Greece
4552,2004-10-10T08:13:59.610Z,35.11,-4.094,10,4.5,Strait of Gibraltar
